ID,일자,참가자 수
ID_029,2020-11-04,2
ID_029,2020-11-05,6
ID_029,2020-11-06,4
ID_029,2020-11-07,1
ID_029,2020-11-08,1
ID_029,2020-11-09,3
ID_029,2020-11-10,4
ID_029,2020-11-11,1
ID_029,2020-11-12,2
ID_029,2020-11-13,2
ID_028,2020-09-28,176
ID_028,2020-09-29,98
ID_028,2020-09-30,30
ID_028,2020-10-01,25
ID_028,2020-10-02,25
ID_028,2020-10-03,13
ID_028,2020-10-04,23
ID_028,2020-10-05,46
ID_028,2020-10-06,42
ID_028,2020-10-07,24
ID_028,2020-10-08,27
ID_028,2020-10-09,7
ID_028,2020-10-10,17
ID_028,2020-10-11,19
ID_028,2020-10-12,19
ID_028,2020-10-13,29
ID_028,2020-10-14,23
ID_028,2020-10-15,9
ID_028,2020-10-16,17
ID_028,2020-10-17,14
ID_028,2020-10-18,12
ID_028,2020-10-19,4
ID_028,2020-10-20,27
ID_028,2020-10-21,21
ID_028,2020-10-22,13
ID_028,2020-10-23,11
ID_028,2020-10-24,2
ID_028,2020-10-25,13
ID_028,2020-10-26,23
ID_028,2020-10-27,30
ID_028,2020-10-28,19
ID_028,2020-10-29,22
ID_028,2020-10-30,19
ID_028,2020-10-31,12
ID_028,2020-11-01,9
ID_028,2020-11-02,32
ID_028,2020-11-03,22
ID_028,2020-11-04,37
ID_028,2020-11-05,25
ID_028,2020-11-06,11
ID_028,2020-11-07,4
ID_028,2020-11-08,4
ID_028,2020-11-09,14
ID_028,2020-11-10,10
ID_028,2020-11-11,26
ID_028,2020-11-12,3
ID_028,2020-11-13,10
ID_028,2020-11-14,7
ID_028,2020-11-15,5
ID_028,2020-11-16,6
ID_030,2020-10-19,6
ID_030,2020-10-20,47
ID_030,2020-10-21,22
ID_030,2020-10-22,46
ID_030,2020-10-23,12
ID_030,2020-10-24,11
ID_030,2020-10-25,3
ID_030,2020-10-26,23
ID_030,2020-10-27,19
ID_030,2020-10-28,18
ID_030,2020-10-29,15
ID_030,2020-10-30,13
ID_030,2020-10-31,4
ID_030,2020-11-01,6
ID_030,2020-11-02,10
ID_030,2020-11-03,7
ID_030,2020-11-04,4
ID_030,2020-11-05,2
ID_030,2020-11-06,2
ID_030,2020-11-07,3
ID_030,2020-11-08,2
ID_030,2020-11-09,5
ID_030,2020-11-10,5
ID_030,2020-11-11,3
ID_030,2020-11-12,2
ID_030,2020-11-13,2
ID_030,2020-11-14,4
ID_030,2020-11-15,3
ID_030,2020-11-16,5
ID_030,2020-11-17,2
ID_038,2020-11-23,50
ID_038,2020-11-24,14
ID_038,2020-11-25,23
ID_038,2020-11-26,13
ID_038,2020-11-27,6
ID_038,2020-11-28,7
ID_038,2020-11-29,3
ID_038,2020-11-30,8
ID_038,2020-12-01,14
ID_038,2020-12-02,19
ID_038,2020-12-03,6
ID_038,2020-12-04,2
ID_038,2020-12-05,2
ID_038,2020-12-06,12
ID_038,2020-12-07,11
ID_038,2020-12-08,6
ID_038,2020-12-09,8
ID_038,2020-12-10,5
ID_038,2020-12-11,3
ID_038,2020-12-12,3
ID_038,2020-12-13,3
ID_038,2020-12-14,11
ID_038,2020-12-15,4
ID_038,2020-12-16,5
ID_038,2020-12-17,5
ID_038,2020-12-18,7
ID_038,2020-12-19,3
ID_038,2020-12-20,7
ID_038,2020-12-21,11
ID_038,2020-12-22,7
ID_038,2020-12-23,3
ID_038,2020-12-24,6
ID_038,2020-12-25,1
ID_038,2020-12-26,3
ID_038,2020-12-27,6
ID_038,2020-12-28,10
ID_038,2020-12-29,6
ID_038,2020-12-30,2
ID_038,2020-12-31,2
ID_037,2020-11-23,11
ID_037,2020-11-24,16
ID_037,2020-11-25,9
ID_037,2020-11-26,7
ID_037,2020-11-27,5
ID_037,2020-11-28,5
ID_037,2020-11-29,5
ID_037,2020-11-30,3
ID_037,2020-12-01,4
ID_037,2020-12-02,4
ID_037,2020-12-03,3
ID_037,2020-12-04,3
ID_037,2020-12-05,3
ID_037,2020-12-06,2
ID_037,2020-12-07,5
ID_037,2020-12-08,5
ID_037,2020-12-09,5
ID_037,2020-12-10,8
ID_037,2020-12-11,1
ID_037,2020-12-12,2
ID_037,2020-12-14,4
ID_037,2020-12-15,1
ID_037,2020-12-16,3
ID_037,2020-12-17,5
ID_037,2020-12-18,9
ID_037,2020-12-19,14
ID_037,2020-12-20,27
ID_037,2020-12-21,12
ID_037,2020-12-22,7
ID_037,2020-12-23,4
ID_037,2020-12-24,1
ID_037,2020-12-25,3
ID_037,2020-12-26,3
ID_037,2020-12-28,8
ID_037,2020-12-29,3
ID_037,2020-12-30,20
ID_037,2020-12-31,128
ID_032,2020-10-29,12
ID_032,2020-10-30,4
ID_032,2020-10-31,1
ID_032,2020-11-01,1
ID_032,2020-11-02,3
ID_032,2020-11-05,1
ID_032,2020-11-13,3
ID_033,2020-10-29,107
ID_033,2020-10-30,55
ID_033,2020-10-31,24
ID_033,2020-11-01,29
ID_033,2020-11-02,58
ID_033,2020-11-03,40
ID_033,2020-11-04,22
ID_033,2020-11-05,26
ID_033,2020-11-06,9
ID_033,2020-11-07,12
ID_033,2020-11-08,10
ID_033,2020-11-09,22
ID_033,2020-11-10,14
ID_033,2020-11-11,16
ID_033,2020-11-12,12
ID_033,2020-11-13,7
ID_033,2020-11-14,10
ID_033,2020-11-15,12
ID_033,2020-11-16,23
ID_033,2020-11-17,19
ID_033,2020-11-18,10
ID_033,2020-11-19,13
ID_033,2020-11-20,11
ID_033,2020-11-21,6
ID_033,2020-11-22,2
ID_033,2020-11-23,9
ID_033,2020-11-24,9
ID_033,2020-11-25,7
ID_033,2020-11-26,12
ID_033,2020-11-27,9
ID_033,2020-11-28,6
ID_033,2020-11-29,4
ID_033,2020-11-30,5
ID_033,2020-12-01,3
ID_033,2020-12-02,7
ID_033,2020-12-03,3
ID_033,2020-12-04,6
ID_036,2020-11-11,43
ID_036,2020-11-12,18
ID_036,2020-11-13,18
ID_036,2020-11-14,8
ID_036,2020-11-15,11
ID_036,2020-11-16,19
ID_036,2020-11-17,17
ID_036,2020-11-18,6
ID_036,2020-11-19,12
ID_036,2020-11-20,9
ID_036,2020-11-21,9
ID_036,2020-11-22,3
ID_036,2020-11-23,13
ID_036,2020-11-24,6
ID_036,2020-11-25,9
ID_036,2020-11-26,6
ID_036,2020-11-27,7
ID_036,2020-11-28,10
ID_036,2020-11-29,3
ID_036,2020-11-30,5
ID_036,2020-12-01,5
ID_036,2020-12-02,4
ID_036,2020-12-03,8
ID_036,2020-12-04,4
ID_036,2020-12-05,4
ID_036,2020-12-06,1
ID_036,2020-12-07,5
ID_036,2020-12-08,2
ID_036,2020-12-09,6
ID_034,2020-11-02,70
ID_034,2020-11-03,67
ID_034,2020-11-04,29
ID_034,2020-11-05,15
ID_034,2020-11-06,15
ID_034,2020-11-07,9
ID_034,2020-11-08,7
ID_034,2020-11-09,17
ID_034,2020-11-10,7
ID_034,2020-11-11,11
ID_034,2020-11-12,7
ID_034,2020-11-13,7
ID_034,2020-11-14,9
ID_034,2020-11-15,4
ID_034,2020-11-16,15
ID_034,2020-11-17,10
ID_034,2020-11-18,7
ID_034,2020-11-19,3
ID_034,2020-11-20,3
ID_035,2020-11-11,29
ID_035,2020-11-12,10
ID_035,2020-11-13,11
ID_035,2020-11-14,10
ID_035,2020-11-15,3
ID_035,2020-11-16,13
ID_035,2020-11-17,2
ID_035,2020-11-18,10
ID_035,2020-11-19,9
ID_035,2020-11-20,2
ID_035,2020-11-21,3
ID_035,2020-11-22,4
ID_035,2020-11-23,10
ID_035,2020-11-24,5
ID_035,2020-11-25,2
ID_035,2020-11-26,1
ID_035,2020-11-27,7
ID_035,2020-11-28,5
ID_035,2020-11-29,3
ID_035,2020-11-30,4
ID_035,2020-12-01,2
ID_035,2020-12-02,2
ID_035,2020-12-03,2
ID_035,2020-12-04,3
ID_035,2020-12-05,1
ID_035,2020-12-07,3
ID_035,2020-12-09,4
ID_039,2020-11-24,57
ID_039,2020-11-25,45
ID_039,2020-11-26,18
ID_039,2020-11-27,22
ID_039,2020-11-28,8
ID_039,2020-11-29,10
ID_039,2020-11-30,13
ID_039,2020-12-01,14
ID_039,2020-12-02,19
ID_039,2020-12-03,5
ID_039,2020-12-04,9
ID_039,2020-12-05,7
ID_039,2020-12-06,7
ID_039,2020-12-07,15
ID_039,2020-12-08,12
ID_039,2020-12-09,13
ID_039,2020-12-10,10
ID_039,2020-12-11,8
ID_039,2020-12-12,7
ID_039,2020-12-13,3
ID_039,2020-12-14,5
ID_039,2020-12-15,4
ID_039,2020-12-16,14
ID_039,2020-12-17,3
ID_039,2020-12-18,38
ID_039,2020-12-19,8
ID_039,2020-12-20,11
ID_039,2020-12-21,7
ID_039,2020-12-22,5
ID_039,2020-12-23,13
ID_039,2020-12-24,26
ID_039,2020-12-25,8
ID_039,2020-12-26,9
ID_039,2020-12-27,2
ID_039,2020-12-28,18
ID_040,2020-12-09,169
ID_040,2020-12-10,79
ID_040,2020-12-11,33
ID_040,2020-12-12,29
ID_040,2020-12-13,19
ID_040,2020-12-14,40
ID_040,2020-12-15,46
ID_040,2020-12-16,19
ID_040,2020-12-17,25
ID_040,2020-12-18,22
ID_040,2020-12-19,12
ID_040,2020-12-20,22
ID_040,2020-12-21,30
ID_040,2020-12-22,38
ID_040,2020-12-23,25
ID_040,2020-12-24,19
ID_040,2020-12-25,6
ID_040,2020-12-26,15
ID_040,2020-12-27,22
ID_040,2020-12-28,29
ID_040,2020-12-29,32
ID_040,2020-12-30,27
ID_040,2020-12-31,22
ID_040,2021-01-01,18
ID_040,2021-01-02,18
ID_040,2021-01-03,12
ID_040,2021-01-04,30
ID_040,2021-01-05,24
ID_040,2021-01-06,15
ID_040,2021-01-07,16
ID_040,2021-01-08,22
ID_040,2021-01-09,4
ID_040,2021-01-10,9
ID_040,2021-01-11,25
ID_040,2021-01-12,13
ID_040,2021-01-13,13
ID_040,2021-01-14,17
ID_040,2021-01-15,12
ID_040,2021-01-16,6
ID_040,2021-01-17,8
ID_040,2021-01-18,32
ID_040,2021-01-19,18
ID_040,2021-01-20,18
ID_040,2021-01-21,5
ID_040,2021-01-22,10
ID_040,2021-01-23,4
ID_040,2021-01-24,3
ID_040,2021-01-25,14
ID_040,2021-01-26,15
ID_041,2020-12-14,59
ID_041,2020-12-15,64
ID_041,2020-12-16,24
ID_041,2020-12-17,18
ID_041,2020-12-18,18
ID_041,2020-12-19,9
ID_041,2020-12-20,6
ID_041,2020-12-21,17
ID_041,2020-12-22,13
ID_041,2020-12-23,9
ID_041,2020-12-24,5
ID_041,2020-12-25,16
ID_041,2020-12-26,10
ID_041,2020-12-27,89
ID_042,2020-12-18,38
ID_042,2020-12-19,26
ID_042,2020-12-20,21
ID_042,2020-12-21,40
ID_042,2020-12-22,25
ID_042,2020-12-23,15
ID_042,2020-12-24,15
ID_042,2020-12-25,9
ID_042,2020-12-26,19
ID_042,2020-12-27,10
ID_042,2020-12-28,14
ID_042,2020-12-29,22
ID_042,2020-12-30,15
ID_042,2020-12-31,15
ID_042,2021-01-01,9
ID_042,2021-01-02,11
ID_042,2021-01-03,11
ID_042,2021-01-04,9
ID_042,2021-01-05,11
ID_042,2021-01-06,16
ID_042,2021-01-07,10
ID_042,2021-01-08,10
ID_042,2021-01-09,7
ID_042,2021-01-10,9
ID_042,2021-01-11,8
ID_042,2021-01-12,9
ID_042,2021-01-13,8
ID_042,2021-01-14,1
ID_042,2021-01-15,7
ID_042,2021-01-16,3
ID_042,2021-01-17,4
ID_042,2021-01-18,6
ID_042,2021-01-19,6
ID_042,2021-01-20,2
ID_042,2021-01-21,8
ID_042,2021-01-22,2
ID_043,2021-01-06,189
ID_043,2021-01-07,116
ID_043,2021-01-08,82
ID_043,2021-01-09,41
ID_043,2021-01-10,46
ID_043,2021-01-11,71
ID_043,2021-01-12,44
ID_043,2021-01-13,38
ID_043,2021-01-14,41
ID_043,2021-01-15,29
ID_043,2021-01-16,16
ID_043,2021-01-17,16
ID_043,2021-01-18,19
ID_043,2021-01-19,26
ID_043,2021-01-20,23
ID_043,2021-01-21,24
ID_043,2021-01-22,20
ID_043,2021-01-23,10
ID_043,2021-01-24,15
ID_043,2021-01-25,15
ID_043,2021-01-26,14
ID_043,2021-01-27,19
ID_043,2021-01-28,16
ID_043,2021-01-29,9
ID_043,2021-01-30,7
ID_043,2021-01-31,7
ID_043,2021-02-01,6
ID_043,2021-02-02,10
ID_043,2021-02-03,1
ID_045,2021-01-11,63
ID_045,2021-01-12,74
ID_045,2021-01-13,30
ID_045,2021-01-14,21
ID_045,2021-01-15,26
ID_045,2021-01-16,15
ID_045,2021-01-17,16
ID_045,2021-01-18,21
ID_045,2021-01-19,19
ID_045,2021-01-20,25
ID_045,2021-01-21,25
ID_045,2021-01-22,32
ID_045,2021-01-23,18
ID_045,2021-01-24,28
ID_045,2021-01-25,20
ID_045,2021-01-26,25
ID_045,2021-01-27,23
ID_045,2021-01-28,21
ID_045,2021-01-29,24
ID_045,2021-01-30,17
ID_045,2021-01-31,15
ID_045,2021-02-01,22
ID_045,2021-02-02,16
ID_045,2021-02-03,18
ID_045,2021-02-04,12
ID_045,2021-02-05,9
ID_045,2021-02-06,8
ID_045,2021-02-07,8
ID_045,2021-02-08,16
ID_045,2021-02-09,13
ID_045,2021-02-10,10
ID_045,2021-02-11,8
ID_045,2021-02-12,1
ID_045,2021-02-13,4
ID_045,2021-02-14,3
ID_045,2021-02-15,14
ID_045,2021-02-16,17
ID_045,2021-02-17,8
ID_045,2021-02-18,6
ID_045,2021-02-19,7
ID_045,2021-02-20,1
ID_045,2021-02-21,1
ID_045,2021-02-22,4
ID_044,2021-01-08,18
ID_044,2021-01-11,3
ID_044,2021-01-15,1
ID_046,2021-01-27,76
ID_046,2021-01-28,41
ID_046,2021-01-29,29
ID_046,2021-01-30,23
ID_046,2021-01-31,22
ID_046,2021-02-01,30
ID_046,2021-02-02,25
ID_046,2021-02-03,24
ID_046,2021-02-04,23
ID_046,2021-02-05,34
ID_046,2021-02-06,22
ID_046,2021-02-07,18
ID_046,2021-02-08,23
ID_046,2021-02-09,25
ID_046,2021-02-10,15
ID_046,2021-02-11,8
ID_046,2021-02-12,6
ID_046,2021-02-13,11
ID_046,2021-02-14,8
ID_046,2021-02-15,15
ID_046,2021-02-16,9
ID_046,2021-02-17,23
ID_046,2021-02-18,14
ID_046,2021-02-19,7
ID_046,2021-02-20,7
ID_046,2021-02-21,2
ID_046,2021-02-22,12
ID_046,2021-02-23,11
ID_046,2021-02-24,2
ID_046,2021-02-25,5
ID_046,2021-02-26,6
ID_046,2021-02-27,4
ID_046,2021-02-28,3
ID_046,2021-03-01,7
ID_047,2021-02-10,40
ID_047,2021-02-11,17
ID_047,2021-02-12,12
ID_047,2021-02-13,12
ID_047,2021-02-14,9
ID_047,2021-02-15,48
ID_047,2021-02-16,26
ID_047,2021-02-17,20
ID_047,2021-02-18,13
ID_047,2021-02-19,9
ID_047,2021-02-20,7
ID_047,2021-02-21,8
ID_047,2021-02-22,19
ID_047,2021-02-23,21
ID_047,2021-02-24,17
ID_047,2021-02-25,10
ID_047,2021-02-26,6
ID_047,2021-02-27,4
ID_047,2021-02-28,8
ID_047,2021-03-01,15
ID_047,2021-03-02,17
ID_047,2021-03-03,25
ID_047,2021-03-04,8
ID_047,2021-03-05,4
ID_047,2021-03-06,6
ID_047,2021-03-07,7
ID_047,2021-03-08,15
ID_047,2021-03-09,10
ID_047,2021-03-10,7
ID_047,2021-03-11,9
ID_047,2021-03-12,4
ID_047,2021-03-13,3
ID_047,2021-03-14,4
ID_047,2021-03-15,9
ID_047,2021-03-16,4
ID_047,2021-03-17,1
ID_047,2021-03-18,6
ID_047,2021-03-19,2
ID_047,2021-03-20,3
ID_047,2021-03-22,6
ID_047,2021-03-23,7
ID_047,2021-03-24,11
ID_047,2021-03-26,1
ID_047,2021-03-27,1
ID_047,2021-03-28,2
ID_047,2021-03-29,3
ID_047,2021-03-30,8
ID_047,2021-03-31,2
ID_047,2021-04-01,3
ID_047,2021-04-02,2
ID_047,2021-04-03,1
ID_047,2021-04-04,2
ID_047,2021-04-05,2
ID_048,2021-02-24,45
ID_048,2021-02-25,23
ID_048,2021-02-26,17
ID_048,2021-02-27,14
ID_048,2021-02-28,13
ID_048,2021-03-01,18
ID_048,2021-03-02,36
ID_048,2021-03-03,29
ID_048,2021-03-04,16
ID_048,2021-03-05,10
ID_048,2021-03-06,7
ID_048,2021-03-07,7
ID_048,2021-03-08,14
ID_048,2021-03-09,20
ID_048,2021-03-10,8
ID_048,2021-03-11,9
ID_048,2021-03-12,10
ID_048,2021-03-13,7
ID_048,2021-03-14,10
ID_048,2021-03-15,6
ID_048,2021-03-16,6
ID_048,2021-03-17,8
ID_048,2021-03-18,6
ID_048,2021-03-19,9
ID_048,2021-03-20,2
ID_048,2021-03-21,2
ID_048,2021-03-22,13
ID_048,2021-03-23,9
ID_048,2021-03-24,7
ID_048,2021-03-25,4
ID_048,2021-03-26,6
ID_048,2021-03-27,4
ID_048,2021-03-28,8
ID_048,2021-03-29,9
ID_048,2021-03-30,10
ID_048,2021-03-31,7
ID_048,2021-04-02,10
ID_048,2021-04-03,4
ID_048,2021-04-05,8
ID_048,2021-04-06,7
ID_048,2021-04-07,6
ID_048,2021-04-08,5
ID_048,2021-04-09,5
ID_048,2021-04-10,4
ID_048,2021-04-11,1
ID_048,2021-04-12,7
ID_048,2021-04-13,2
ID_048,2021-04-14,4
ID_049,2021-03-08,184
ID_049,2021-03-09,69
ID_049,2021-03-10,54
ID_049,2021-03-11,46
ID_049,2021-03-12,27
ID_049,2021-03-13,25
ID_049,2021-03-14,14
ID_049,2021-03-15,36
ID_049,2021-03-16,20
ID_049,2021-03-17,12
ID_049,2021-03-18,27
ID_049,2021-03-19,12
ID_049,2021-03-20,4
ID_049,2021-03-21,9
ID_049,2021-03-22,20
ID_049,2021-03-23,12
ID_049,2021-03-24,9
ID_049,2021-03-25,10
ID_049,2021-03-26,10
ID_049,2021-03-27,7
ID_049,2021-03-28,5
ID_049,2021-03-29,17
ID_049,2021-03-30,10
ID_049,2021-03-31,13
ID_050,2021-04-01,12
ID_050,2021-04-02,20
ID_050,2021-04-03,9
ID_050,2021-04-04,9
ID_050,2021-04-05,13
ID_050,2021-04-06,6
ID_050,2021-04-07,7
ID_050,2021-04-08,20
ID_050,2021-04-09,6
ID_050,2021-04-10,5
ID_050,2021-04-11,2
ID_050,2021-04-12,8
ID_050,2021-04-13,4
ID_050,2021-04-14,8
ID_050,2021-04-15,12
ID_050,2021-04-16,5
ID_050,2021-04-17,7
ID_050,2021-04-18,6
ID_050,2021-04-19,10
ID_050,2021-04-20,2
ID_050,2021-04-21,7
ID_050,2021-04-22,6
ID_050,2021-04-23,6
ID_050,2021-04-24,2
ID_050,2021-04-25,2
ID_050,2021-04-26,13
ID_050,2021-04-27,9
ID_050,2021-04-28,3
ID_050,2021-04-29,2
ID_050,2021-04-30,11
ID_050,2021-05-01,5
ID_050,2021-05-02,2
ID_050,2021-05-03,3
ID_050,2021-05-04,8
ID_050,2021-05-05,3
ID_050,2021-05-06,6
ID_050,2021-05-07,4
ID_050,2021-05-08,6
ID_050,2021-05-09,4
ID_050,2021-05-10,4
ID_050,2021-05-11,5
ID_050,2021-05-13,1
ID_050,2021-05-14,1
ID_050,2021-05-15,2
ID_050,2021-05-16,1
ID_050,2021-05-18,1
ID_050,2021-05-19,1
ID_050,2021-05-20,3
ID_050,2021-05-21,3
ID_050,2021-05-23,4
ID_050,2021-05-24,4
ID_050,2021-05-25,4
ID_050,2021-05-26,3
ID_050,2021-05-27,2
ID_050,2021-05-29,2
ID_050,2021-05-30,1
ID_050,2021-05-31,1
ID_051,2021-04-05,169
ID_051,2021-04-06,112
ID_051,2021-04-07,58
ID_051,2021-04-08,50
ID_051,2021-04-09,55
ID_051,2021-04-10,37
ID_051,2021-04-11,32
ID_051,2021-04-12,53
ID_051,2021-04-13,48
ID_051,2021-04-14,28
ID_051,2021-04-15,32
ID_051,2021-04-16,32
ID_051,2021-04-17,12
ID_051,2021-04-18,17
ID_051,2021-04-19,39
ID_051,2021-04-20,20
ID_051,2021-04-21,17
ID_051,2021-04-22,20
ID_051,2021-04-23,12
ID_051,2021-04-24,11
ID_051,2021-04-25,19
ID_051,2021-04-26,60
ID_051,2021-04-27,42
ID_051,2021-04-28,47
ID_051,2021-04-29,32
ID_051,2021-04-30,41
ID_051,2021-05-01,19
ID_051,2021-05-02,22
ID_051,2021-05-03,20
ID_051,2021-05-04,22
ID_051,2021-05-05,12
ID_051,2021-05-06,15
ID_051,2021-05-07,8
ID_051,2021-05-08,10
ID_051,2021-05-09,15
ID_051,2021-05-10,35
ID_051,2021-05-11,13
ID_051,2021-05-12,8
ID_051,2021-05-13,14
ID_051,2021-05-14,12
ID_051,2021-05-15,9
ID_051,2021-05-16,13
ID_051,2021-05-17,11
ID_051,2021-05-18,16
ID_051,2021-05-19,11
ID_051,2021-05-20,6
ID_051,2021-05-21,7
ID_051,2021-05-22,5
ID_051,2021-05-23,17
ID_051,2021-05-24,14
ID_053,2021-04-19,107
ID_053,2021-04-20,55
ID_053,2021-04-21,30
ID_053,2021-04-22,19
ID_053,2021-04-23,19
ID_053,2021-04-24,8
ID_053,2021-04-25,9
ID_053,2021-04-26,12
ID_053,2021-04-27,13
ID_053,2021-04-28,9
ID_053,2021-04-29,13
ID_053,2021-04-30,6
ID_053,2021-05-01,8
ID_053,2021-05-02,10
ID_053,2021-05-03,11
ID_053,2021-05-04,10
ID_053,2021-05-05,5
ID_053,2021-05-06,5
ID_053,2021-05-07,2
ID_053,2021-05-09,9
ID_053,2021-05-10,10
ID_053,2021-05-11,9
ID_053,2021-05-12,7
ID_053,2021-05-13,5
ID_053,2021-05-14,7
ID_052,2021-04-07,70
ID_052,2021-04-08,37
ID_052,2021-04-09,27
ID_052,2021-04-10,15
ID_052,2021-04-11,16
ID_052,2021-04-12,28
ID_052,2021-04-13,18
ID_052,2021-04-14,17
ID_052,2021-04-15,19
ID_052,2021-04-16,15
ID_052,2021-04-17,9
ID_052,2021-04-18,13
ID_052,2021-04-19,25
ID_052,2021-04-20,18
ID_052,2021-04-21,12
ID_052,2021-04-22,17
ID_052,2021-04-23,14
ID_052,2021-04-24,7
ID_052,2021-04-25,6
ID_052,2021-04-26,16
ID_052,2021-04-27,12
ID_052,2021-04-28,6
ID_052,2021-04-29,15
ID_052,2021-04-30,16
ID_052,2021-05-01,13
ID_052,2021-05-02,3
ID_052,2021-05-03,22
ID_052,2021-05-04,15
ID_052,2021-05-05,6
ID_052,2021-05-06,14
ID_052,2021-05-07,12
ID_052,2021-05-08,9
ID_052,2021-05-09,8
ID_052,2021-05-10,7
ID_052,2021-05-11,9
ID_052,2021-05-12,14
ID_052,2021-05-13,6
ID_052,2021-05-14,4
ID_052,2021-05-15,1
ID_052,2021-05-16,3
ID_052,2021-05-17,7
ID_052,2021-05-18,5
ID_052,2021-05-19,1
ID_052,2021-05-20,2
ID_052,2021-05-21,3
ID_052,2021-05-22,3
ID_052,2021-05-23,1
ID_052,2021-05-24,5
ID_052,2021-05-25,5
ID_052,2021-05-26,5
ID_052,2021-05-27,3
ID_052,2021-05-28,3
ID_052,2021-05-29,11
ID_052,2021-05-30,4
ID_052,2021-05-31,4
ID_052,2021-06-01,9
ID_052,2021-06-02,4
ID_052,2021-06-03,7
ID_052,2021-06-04,2
ID_052,2021-06-05,3
ID_052,2021-06-06,3
ID_052,2021-06-07,3
ID_052,2021-06-08,4
ID_052,2021-06-09,4
ID_052,2021-06-10,4
ID_052,2021-06-11,3
ID_052,2021-06-12,1
ID_052,2021-06-14,3
ID_052,2021-06-15,2
ID_052,2021-06-16,1
ID_052,2021-06-17,1
ID_052,2021-06-18,2
ID_052,2021-06-19,3
ID_052,2021-06-20,1
ID_052,2021-06-21,2
ID_052,2021-06-22,3
ID_052,2021-06-23,1
ID_052,2021-06-25,5
ID_052,2021-06-26,1
ID_052,2021-06-27,1
ID_052,2021-06-28,1
ID_052,2021-06-30,1
ID_052,2021-07-01,1
ID_052,2021-07-02,2
ID_052,2021-07-03,1
ID_052,2021-07-04,3
ID_052,2021-07-05,5
ID_052,2021-07-06,4
ID_052,2021-07-08,1
ID_054,2021-04-21,23
ID_054,2021-04-22,13
ID_054,2021-04-23,24
ID_054,2021-04-24,8
ID_054,2021-04-25,9
ID_054,2021-04-26,41
ID_054,2021-04-27,33
ID_054,2021-04-28,22
ID_054,2021-04-29,21
ID_054,2021-04-30,15
ID_054,2021-05-01,17
ID_054,2021-05-02,9
ID_054,2021-05-03,16
ID_054,2021-05-04,24
ID_054,2021-05-05,10
ID_054,2021-05-06,15
ID_054,2021-05-07,12
ID_054,2021-05-08,7
ID_054,2021-05-09,9
ID_054,2021-05-10,8
ID_054,2021-05-11,10
ID_054,2021-05-12,10
ID_054,2021-05-13,13
ID_054,2021-05-14,8
ID_054,2021-05-15,4
ID_054,2021-05-16,4
ID_054,2021-05-17,8
ID_054,2021-05-19,10
ID_054,2021-05-20,6
ID_054,2021-05-21,11
ID_054,2021-05-22,3
ID_054,2021-05-23,3
ID_054,2021-05-24,6
ID_054,2021-05-25,11
ID_054,2021-05-26,16
ID_056,2021-05-10,26
ID_056,2021-05-11,15
ID_056,2021-05-12,22
ID_056,2021-05-13,6
ID_056,2021-05-14,6
ID_056,2021-05-15,10
ID_056,2021-05-16,4
ID_056,2021-05-17,8
ID_056,2021-05-18,11
ID_056,2021-05-19,5
ID_056,2021-05-20,8
ID_056,2021-05-21,3
ID_056,2021-05-22,4
ID_056,2021-05-23,8
ID_056,2021-05-24,12
ID_056,2021-05-25,8
ID_056,2021-05-26,8
ID_056,2021-05-27,5
ID_056,2021-05-28,9
ID_056,2021-05-29,2
ID_056,2021-05-30,7
ID_056,2021-05-31,3
ID_056,2021-06-01,5
ID_056,2021-06-02,8
ID_056,2021-06-03,3
ID_056,2021-06-04,2
ID_056,2021-06-05,1
ID_056,2021-06-06,4
ID_056,2021-06-07,6
ID_056,2021-06-08,3
ID_056,2021-06-09,3
ID_056,2021-06-10,5
ID_056,2021-06-11,3
ID_056,2021-06-12,1
ID_056,2021-06-13,1
ID_056,2021-06-14,4
ID_056,2021-06-15,3
ID_056,2021-06-16,6
ID_056,2021-06-17,5
ID_056,2021-06-18,4
ID_056,2021-06-19,4
ID_056,2021-06-20,2
ID_056,2021-06-21,5
ID_056,2021-06-22,5
ID_056,2021-06-23,4
ID_056,2021-06-24,1
ID_056,2021-06-25,5
ID_056,2021-06-27,1
ID_056,2021-06-28,3
ID_056,2021-06-29,3
ID_055,2021-05-10,123
ID_055,2021-05-11,55
ID_055,2021-05-12,53
ID_055,2021-05-13,42
ID_055,2021-05-14,21
ID_055,2021-05-15,18
ID_055,2021-05-16,22
ID_055,2021-05-17,30
ID_055,2021-05-18,30
ID_055,2021-05-19,15
ID_055,2021-05-20,33
ID_055,2021-05-21,19
ID_055,2021-05-22,24
ID_055,2021-05-23,12
ID_055,2021-05-24,40
ID_055,2021-05-25,24
ID_055,2021-05-26,28
ID_055,2021-05-27,37
ID_055,2021-05-28,34
ID_055,2021-05-29,15
ID_055,2021-05-30,15
ID_055,2021-05-31,21
ID_055,2021-06-01,27
ID_055,2021-06-02,26
ID_055,2021-06-03,17
ID_055,2021-06-04,12
ID_055,2021-06-05,14
ID_055,2021-06-06,10
ID_055,2021-06-07,15
ID_055,2021-06-08,15
ID_055,2021-06-09,13
ID_055,2021-06-10,9
ID_055,2021-06-11,10
ID_055,2021-06-12,8
ID_055,2021-06-13,7
ID_055,2021-06-14,17
ID_055,2021-06-15,10
ID_055,2021-06-16,9
ID_055,2021-06-17,11
ID_055,2021-06-18,12
